WKT,wet_mass_idw,cloud.coverage.0_ARI2_2020.03.25.10.36.59_7632,cloud.coverage.0_ARVI_2020.03.25.10.36.59_7632,cloud.coverage.0_ATSAVI_2020.03.25.10.36.59_7632,cloud.coverage.0_CARI_2020.03.25.10.36.59_7632,cloud.coverage.0_CARI2_2020.03.25.10.36.59_7632,cloud.coverage.0_CCCI_2020.03.25.10.36.59_7632,cloud.coverage.0_CHLGREEN_2020.03.25.10.36.59_7632,cloud.coverage.0_CRI550_2020.03.25.10.36.59_7632,cloud.coverage.0_CRI700_2020.03.25.10.36.59_7632,cloud.coverage.0_CVI_2020.03.25.10.36.59_7632,cloud.coverage.0_EVI_2020.03.25.10.36.59_7632,cloud.coverage.0_EVI2_2020.03.25.10.36.59_7632,cloud.coverage.0_GLI_2020.03.25.10.36.59_7632,cloud.coverage.0_GOSAVI_2020.03.25.10.36.59_7632,cloud.coverage.0_LCI_2020.03.25.10.36.59_7632,cloud.coverage.0_MCARI_2020.03.25.10.36.59_7632,cloud.coverage.0_MCARI1_2020.03.25.10.36.59_7632,cloud.coverage.0_MCARI2_2020.03.25.10.36.59_7632,cloud.coverage.0_NDRE_2020.03.25.10.36.59_7632,cloud.coverage.0_NDVI_2020.03.25.10.36.59_7632,cloud.coverage.0_TCI_2020.03.25.10.36.59_7632,cloud.coverage.0_ARI2_2020.03.30.10.37.00_8331,cloud.coverage.0_ARVI_2020.03.30.10.37.00_8331,cloud.coverage.0_ATSAVI_2020.03.30.10.37.00_8331,cloud.coverage.0_CARI_2020.03.30.10.37.00_8331,cloud.coverage.0_CARI2_2020.03.30.10.37.00_8331,cloud.coverage.0_CCCI_2020.03.30.10.37.00_8331,cloud.coverage.0_CHLGREEN_2020.03.30.10.37.00_8331,cloud.coverage.0_CRI550_2020.03.30.10.37.00_8331,cloud.coverage.0_CRI700_2020.03.30.10.37.00_8331,cloud.coverage.0_CVI_2020.03.30.10.37.00_8331,cloud.coverage.0_EVI_2020.03.30.10.37.00_8331,cloud.coverage.0_EVI2_2020.03.30.10.37.00_8331,cloud.coverage.0_GLI_2020.03.30.10.37.00_8331,cloud.coverage.0_GOSAVI_2020.03.30.10.37.00_8331,cloud.coverage.0_LCI_2020.03.30.10.37.00_8331,cloud.coverage.0_MCARI_2020.03.30.10.37.00_8331,cloud.coverage.0_MCARI1_2020.03.30.10.37.00_8331,cloud.coverage.0_MCARI2_2020.03.30.10.37.00_8331,cloud.coverage.0_NDRE_2020.03.30.10.37.00_8331,cloud.coverage.0_NDVI_2020.03.30.10.37.00_8331,cloud.coverage.0_TCI_2020.03.30.10.37.00_8331,cloud.coverage.0_ARI2_2020.04.04.10.36.59_1536,cloud.coverage.0_ARVI_2020.04.04.10.36.59_1536,cloud.coverage.0_ATSAVI_2020.04.04.10.36.59_1536,cloud.coverage.0_CARI_2020.04.04.10.36.59_1536,cloud.coverage.0_CARI2_2020.04.04.10.36.59_1536,cloud.coverage.0_CCCI_2020.04.04.10.36.59_1536,cloud.coverage.0_CHLGREEN_2020.04.04.10.36.59_1536,cloud.coverage.0_CRI550_2020.04.04.10.36.59_1536,cloud.coverage.0_CRI700_2020.04.04.10.36.59_1536,cloud.coverage.0_CVI_2020.04.04.10.36.59_1536,cloud.coverage.0_EVI_2020.04.04.10.36.59_1536,cloud.coverage.0_EVI2_2020.04.04.10.36.59_1536,cloud.coverage.0_GLI_2020.04.04.10.36.59_1536,cloud.coverage.0_GOSAVI_2020.04.04.10.36.59_1536,cloud.coverage.0_LCI_2020.04.04.10.36.59_1536,cloud.coverage.0_MCARI_2020.04.04.10.36.59_1536,cloud.coverage.0_MCARI1_2020.04.04.10.36.59_1536,cloud.coverage.0_MCARI2_2020.04.04.10.36.59_1536,cloud.coverage.0_NDRE_2020.04.04.10.36.59_1536,cloud.coverage.0_NDVI_2020.04.04.10.36.59_1536,cloud.coverage.0_TCI_2020.04.04.10.36.59_1536,applied_rate
"POLYGON ((430352.067581047 5502044.25364231,430357.067581047 5502044.25364231,430357.067581047 5502039.25364231,430352.067581047 5502039.25364231,430352.067581047 5502044.25364231))",9699.478165,0.513057485,0.596756816,0.377358437,0.318336159,0.18612244,0.708745778,0.374897882,-0.236072859,1.403703868,2.225461364,0.345421299,0.410864592,0.066847757,0.391844988,0.489807457,0.073114056,0.385469377,0.377769053,0.435485512,0.614531249,0.078210745,0.819675684,0.559327275,0.353717253,0.299127251,0.174134418,0.756136209,0.351588339,-1.007117838,1.574943244,3.014638066,0.347212985,0.397882566,0.000224266,0.41957292,0.480313078,0.050905224,0.349286705,0.334462091,0.436799094,0.579000562,0.054144323,0.693802834,0.586706281,0.370868936,0.327741534,0.189131968,0.712378532,0.363091812,-0.502872631,1.647420526,2.528397679,0.352201492,0.41240932,0.039587941,0.405702874,0.478314832,0.069397282,0.37923266,0.365253165,0.426704824,0.599040449,0.07286483,56.10215882
"POLYGON ((430357.067581047 5502044.25364231,430362.067581047 5502044.25364231,430362.067581047 5502039.25364231,430357.067581047 5502039.25364231,430357.067581047 5502044.25364231))",10252.28895,0.726794153,0.663845897,0.400179982,0.29899323,0.171349242,0.723709196,0.295866638,-1.032538384,1.275267422,2.608174205,0.4344448,0.427481785,0.039163608,0.42559655,0.523175269,0.070482265,0.390130699,0.389544904,0.466546535,0.644651204,0.072752815,0.796478778,0.672729522,0.418368712,0.306861073,0.17390357,0.725949198,0.285192192,-0.492614165,1.942068398,2.688237548,0.427688271,0.447933838,0.056493014,0.441506237,0.537993819,0.07641682,0.410465389,0.411656246,0.478873074,0.660813391,0.076616485,0.823533773,0.66860503,0.407904431,0.315305784,0.178871252,0.720683455,0.284518734,-0.694372356,1.799295068,2.732416511,0.446106955,0.442495167,0.042830987,0.436594144,0.521526247,0.0742504,0.405443311,0.399849042,0.464469463,0.644389033,0.075295083,56.93256785
"POLYGON ((430362.067581047 5502044.25364231,430367.067581047 5502044.25364231,430367.067581047 5502039.25364231,430362.067581047 5502039.25364231,430362.067581047 5502044.25364231))",10330.67994,0.791177273,0.687994242,0.414395958,0.299375564,0.169508949,0.721277237,0.275687546,-1.21734333,1.273293614,2.658614397,0.455906987,0.438950092,0.037900418,0.437163532,0.53714025,0.075042389,0.400133371,0.403589964,0.477432877,0.662210047,0.075503945,0.874751151,0.707387567,0.442052662,0.313217551,0.174230844,0.713958561,0.263421923,-0.635561407,1.992467642,2.66758275,0.448692083,0.46726656,0.064455301,0.454301775,0.55755806,0.087217748,0.43148005,0.438785762,0.492426485,0.689853907,0.084547818,0.875943482,0.693675101,0.423159003,0.315573514,0.17732054,0.719223976,0.263871968,-0.680162311,1.941444635,2.773557425,0.467124343,0.455486834,0.048321061,0.447448552,0.536475182,0.07884036,0.41819331,0.416030914,0.476444215,0.662527442,0.078426436,58.81395413
"POLYGON ((430367.067581047 5502044.25364231,430372.067581047 5502044.25364231,430372.067581047 5502039.25364231,430367.067581047 5502039.25364231,430367.067581047 5502044.25364231))",8838.891157,0.82916377,0.700457136,0.428783486,0.310435077,0.173394973,0.708318114,0.274584174,-1.219434738,1.357288559,2.591199636,0.453011195,0.451414347,0.046340197,0.442873319,0.5452347,0.084946362,0.414976905,0.422175497,0.48090297,0.67905124,0.083086888,1.025399963,0.71788313,0.455166976,0.323430071,0.17603823,0.704295635,0.255592684,-1.083474537,1.952150623,2.765301466,0.448804845,0.479566852,0.054540489,0.466682643,0.565113286,0.096030258,0.442261398,0.452892035,0.496044974,0.704384804,0.089380962,0.928461552,0.698939184,0.432517966,0.322556585,0.179553991,0.713208199,0.262563626,-0.553433557,2.186684926,2.787780921,0.459699889,0.464902967,0.054993345,0.453616401,0.541879455,0.084267897,0.428408901,0.427522749,0.479401489,0.67220368,0.082312326,58.82126754
"POLYGON ((430372.067581047 5502044.25364231,430377.067581047 5502044.25364231,430377.067581047 5502039.25364231,430372.067581047 5502039.25364231,430372.067581047 5502044.25364231))",8826.085776,0.789399087,0.702833802,0.433485106,0.304195598,0.170992225,0.717235923,0.272803634,-1.214811325,1.22148484,2.595404983,0.460157827,0.456202731,0.048042094,0.44592981,0.553967893,0.082517959,0.42018269,0.428032875,0.490446255,0.683763534,0.081632547,0.985551178,0.717292666,0.458232254,0.319452137,0.174940303,0.711011231,0.258082405,-1.020592272,1.876335144,2.759832978,0.451211497,0.48355256,0.057185877,0.46835573,0.570619404,0.093941182,0.44712539,0.457526192,0.50239113,0.706597,0.088392135,0.922187686,0.703930736,0.439090803,0.319196269,0.17779626,0.717264235,0.259831458,-0.609722346,2.095779002,2.792521715,0.464469835,0.470791891,0.056246152,0.457819805,0.550614655,0.084463138,0.434598684,0.435424298,0.487653017,0.679789722,0.082541332,56.17935665
"POLYGON ((430377.067581047 5502044.25364231,430382.067581047 5502044.25364231,430382.067581047 5502039.25364231,430377.067581047 5502039.25364231,430377.067581047 5502044.25364231))",9116.657273,0.709473863,0.702583686,0.436129838,0.290455289,0.165863331,0.73570241,0.270644434,-1.195574015,0.977384642,2.618346035,0.472454377,0.459522575,0.048508487,0.448578976,0.565214127,0.075360928,0.423486695,0.431205593,0.504499458,0.685722694,0.076850535,0.87584503,0.713265955,0.458635256,0.309143104,0.172226604,0.724998921,0.263810478,-0.794013873,1.761813164,2.724050105,0.455400661,0.485420883,0.064011393,0.467063867,0.577070236,0.087515466,0.450625375,0.459771007,0.511472702,0.705457643,0.085019015,0.888371125,0.710916504,0.446427599,0.31145101,0.174245425,0.725208402,0.255961798,-0.742638409,1.853625596,2.781567276,0.475348882,0.476665899,0.056630632,0.461847723,0.562773898,0.083217848,0.440869682,0.444307394,0.499712512,0.689012527,0.081863269,54.69156907
"POLYGON ((430382.067581047 5502044.25364231,430387.067581047 5502044.25364231,430387.067581047 5502039.25364231,430382.067581047 5502039.25364231,430382.067581047 5502044.25364231))",9017.388167,0.655143857,0.703520715,0.44118613,0.28688094,0.165067971,0.743116707,0.27238594,-1.063723207,0.919636399,2.593772411,0.475927636,0.465529263,0.054623865,0.450544804,0.572752714,0.073981028,0.431128696,0.438976914,0.51268965,0.689916372,0.076482479,0.861175984,0.713141978,0.459046289,0.306520119,0.171263143,0.727863818,0.264173076,-0.743237883,1.767665029,2.726828575,0.455833673,0.48584719,0.065544158,0.46740374,0.578971207,0.086186942,0.45104669,0.460282132,0.513827384,0.705874443,0.084212221,0.86507234,0.713664711,0.453091636,0.309373885,0.17357856,0.730317414,0.256076172,-0.782232285,1.715788007,2.773683429,0.480334446,0.484037161,0.058177575,0.46559073,0.57095468,0.083307382,0.449550018,0.453610778,0.507808805,0.69532159,0.082283698,53.76372523
"POLYGON ((430387.067581047 5502044.25364231,430392.067581047 5502044.25364231,430392.067581047 5502039.25364231,430387.067581047 5502039.25364231,430387.067581047 5502044.25364231))",9187.08602,0.613611445,0.705051303,0.447448164,0.288389601,0.166439373,0.745004952,0.276077799,-0.875565693,0.955064222,2.54544127,0.47498925,0.472879365,0.063563737,0.452168964,0.578437507,0.075489698,0.440939702,0.449047558,0.517948374,0.695227385,0.078321395,0.89402546,0.714969337,0.459461339,0.307740159,0.171174798,0.725167304,0.261852942,-0.780363053,1.833703786,2.748887718,0.454388611,0.485552467,0.064430541,0.468559481,0.578597263,0.087407012,0.449928693,0.459926441,0.512818605,0.707069293,0.084688593,0.847032472,0.714294165,0.45941925,0.310130849,0.174353696,0.734008804,0.25818257,-0.775165081,1.630108386,2.767334938,0.482373312,0.492157042,0.060305753,0.469191298,0.577146247,0.08406432,0.459434994,0.463124283,0.513923511,0.70017378,0.083253376,53.73996887
"POLYGON ((430392.067581047 5502044.25364231,430397.067581047 5502044.25364231,430397.067581047 5502039.25364231,430392.067581047 5502039.25364231,430392.067581047 5502044.25364231))",8656.859242,0.595153928,0.706915349,0.450747758,0.287512049,0.166224651,0.74727872,0.276004642,-0.839345872,0.924564213,2.536307693,0.477568418,0.476457834,0.066085339,0.453803077,0.582388878,0.07558357,0.445221469,0.453765243,0.521889508,0.698353112,0.078609958,0.885566086,0.71719873,0.461023018,0.305206791,0.169943549,0.727697551,0.260105357,-0.80745104,1.781374753,2.758762002,0.458559096,0.486816242,0.064228211,0.469966888,0.581665039,0.086649839,0.450953171,0.46163182,0.516129494,0.70903641,0.084083002,0.830925912,0.715817511,0.462524012,0.308382899,0.173748918,0.737448931,0.257831886,-0.793174893,1.550728738,2.769332528,0.486727536,0.495770335,0.060775675,0.471186206,0.58137086,0.083568737,0.46359171,0.46746926,0.518388093,0.702933908,0.083054077,53.92803932
"POLYGON ((430347.067581047 5502039.25364231,430352.067581047 5502039.25364231,430352.067581047 5502034.25364231,430347.067581047 5502034.25364231,430347.067581047 5502039.25364231))",9554.165359,0.546892434,0.61673376,0.389220312,0.333160356,0.19221957,0.692707032,0.357967034,-0.066237131,1.654872894,2.17406106,0.352132797,0.422232613,0.077413201,0.396544307,0.492584318,0.082860515,0.39939405,0.392784119,0.434190527,0.626999766,0.086223815,0.935514778,0.572406173,0.36398761,0.302249268,0.174289808,0.753205866,0.331291333,-1.261243522,1.617167234,3.216325998,0.358452231,0.409380376,-0.010991251,0.432821229,0.487179682,0.0515828,0.358484045,0.341551036,0.442571461,0.587809771,0.054453464,0.751466602,0.609938562,0.385364726,0.33665064,0.19185441,0.702657908,0.341796905,-0.469621345,1.819937646,2.548818707,0.36477071,0.426017657,0.044711458,0.415076226,0.486995891,0.076584179,0.393824011,0.380863443,0.431799084,0.614685565,0.078495458,55.02802474
"POLYGON ((430352.067581047 5502039.25364231,430357.067581047 5502039.25364231,430357.067581047 5502034.25364231,430352.067581047 5502034.25364231,430352.067581047 5502039.25364231))",10259.78182,0.560092017,0.626499057,0.3905719,0.324590571,0.187546652,0.701037124,0.345412165,-0.226633628,1.543531358,2.243469894,0.371205546,0.422381327,0.07096383,0.401091345,0.499054268,0.079485161,0.396958381,0.3914809,0.441467412,0.629751116,0.082993669,0.901683524,0.593606532,0.375060998,0.301138245,0.173310507,0.749449983,0.320344642,-1.117774054,1.655604631,3.117117643,0.374567956,0.417012833,0.002174741,0.434880137,0.498674579,0.055632884,0.368589722,0.355399035,0.45141232,0.602896675,0.058242972,0.747530833,0.623188242,0.39027524,0.330350012,0.188530654,0.708544075,0.329309739,-0.51083485,1.765400469,2.574394763,0.384910032,0.429505453,0.045026939,0.419125035,0.495577008,0.075339101,0.396585666,0.385257289,0.44028344,0.621256769,0.07741349,54.98034235
"POLYGON ((430357.067581047 5502039.25364231,430362.067581047 5502039.25364231,430362.067581047 5502034.25364231,430357.067581047 5502034.25364231,430357.067581047 5502039.25364231))",9907.167338,0.612890363,0.665560216,0.395978265,0.290311418,0.168854978,0.734357476,0.295192666,-0.868219614,1.098165095,2.521105409,0.447496571,0.422976173,0.045166341,0.419279493,0.524934083,0.065983744,0.387215719,0.386268042,0.470574953,0.640756488,0.070073096,0.76635851,0.678407982,0.419354558,0.296694152,0.169393305,0.734426424,0.276557907,-0.543896176,1.809354275,2.720284462,0.439030863,0.44754269,0.054838707,0.443115786,0.544654131,0.071833214,0.409012429,0.410791032,0.486775756,0.663244292,0.073401004,0.731787741,0.676186904,0.409917325,0.305147499,0.175235614,0.732088745,0.279361062,-0.675688908,1.547251761,2.676699221,0.465467319,0.443456642,0.046288866,0.435320288,0.52990146,0.07035879,0.407632284,0.402832657,0.474220835,0.647541583,0.073085627,55.26835975
"POLYGON ((430362.067581047 5502039.25364231,430367.067581047 5502039.25364231,430367.067581047 5502034.25364231,430362.067581047 5502034.25364231,430362.067581047 5502039.25364231))",9513.741313,0.658810914,0.684211612,0.408387497,0.287554204,0.165996484,0.73544234,0.280642122,-1.043068409,1.051749468,2.571083069,0.464845493,0.432864517,0.043701623,0.429616258,0.538980782,0.068420988,0.395617381,0.398448318,0.482390568,0.656238049,0.071388289,0.820188612,0.706431895,0.438448146,0.300148785,0.168860994,0.725522041,0.260249689,-0.666916966,1.825449407,2.682993889,0.45562844,0.462351635,0.0623616,0.452801079,0.561575383,0.080448959,0.425180107,0.432993352,0.498736143,0.687568992,0.079718675,0.761699229,0.697505265,0.422552899,0.304640606,0.173577048,0.729552001,0.264657944,-0.698146552,1.604336798,2.67346549,0.48279582,0.4529901,0.051985985,0.442727238,0.542836457,0.074907444,0.417295292,0.41677773,0.484205306,0.663940609,0.076307759,56.1079926
"POLYGON ((430367.067581047 5502039.25364231,430372.067581047 5502039.25364231,430372.067581047 5502034.25364231,430367.067581047 5502034.25364231,430367.067581047 5502039.25364231))",7095.156877,0.707892358,0.69754082,0.424973957,0.29627306,0.168718122,0.724574476,0.277648598,-1.064746857,1.149138391,2.541936338,0.462259762,0.447473958,0.051178604,0.438300833,0.550345927,0.077139875,0.411873393,0.418673575,0.489198625,0.675333351,0.078206293,0.95168066,0.71666722,0.450478442,0.306997254,0.169531491,0.717799261,0.25220741,-1.066652328,1.79193601,2.775870502,0.456351206,0.473116368,0.053896951,0.464240678,0.569714934,0.087297447,0.434273079,0.445524819,0.503415428,0.701425657,0.083510922,0.812470108,0.709608287,0.434140466,0.313331209,0.176074825,0.716917664,0.261334032,-0.670012772,1.77177012,2.630250752,0.478579588,0.462058596,0.060058442,0.447764441,0.549367219,0.08359804,0.427647337,0.431104563,0.486455478,0.678682268,0.082763901,57.24570183
"POLYGON ((430372.067581047 5502039.25364231,430377.067581047 5502039.25364231,430377.067581047 5502034.25364231,430372.067581047 5502034.25364231,430372.067581047 5502039.25364231))",8524.016938,0.708716035,0.702466309,0.431643009,0.294568807,0.167633221,0.727502763,0.274189204,-1.112025261,1.086321712,2.560415268,0.467028111,0.453766346,0.051856399,0.443198353,0.55819577,0.077657834,0.418210715,0.426273763,0.496560931,0.682548702,0.07860136,0.933994293,0.720000625,0.457262754,0.306500256,0.169455871,0.721427023,0.253477901,-1.097589731,1.675453186,2.771386862,0.461544544,0.480643332,0.055455215,0.468296528,0.577121973,0.088055983,0.442905396,0.454889446,0.510576606,0.707681417,0.084345475,0.846714199,0.711351991,0.439301372,0.312004983,0.174847215,0.719373405,0.258110166,-0.762221217,1.761143208,2.690930843,0.478043467,0.467358708,0.057348523,0.453549296,0.555268228,0.083671801,0.432050675,0.436174303,0.492019027,0.683903873,0.082506284,54.20408901
"POLYGON ((430377.067581047 5502039.25364231,430382.067581047 5502039.25364231,430382.067581047 5502034.25364231,430377.067581047 5502034.25364231,430377.067581047 5502039.25364231))",7994.653709,0.640999734,0.702808648,0.432896167,0.282336846,0.162850223,0.743339241,0.271399707,-1.113729954,0.867420882,2.58474791,0.479012594,0.455283016,0.051362012,0.445089385,0.567161888,0.07135915,0.419330701,0.427373022,0.508096814,0.68353942,0.074156869,0.818027198,0.719921321,0.460120946,0.295938775,0.16638428,0.735807121,0.257628411,-0.954722941,1.453016281,2.726901174,0.47203818,0.484450474,0.061439889,0.468224332,0.586453736,0.082527775,0.448499382,0.460297793,0.522218168,0.709644705,0.081501484,0.829443038,0.7133044,0.442675263,0.302620918,0.170535877,0.729650915,0.254116893,-0.966922045,1.500373483,2.73456645,0.486831278,0.470101714,0.051782202,0.457573861,0.564242721,0.079887748,0.43373467,0.439007238,0.502086312,0.68809858,0.079612747,53.94566443
"POLYGON ((430382.067581047 5502039.25364231,430387.067581047 5502039.25364231,430387.067581047 5502034.25364231,430382.067581047 5502034.25364231,430382.067581047 5502039.25364231))",8481.403126,0.598157525,0.704514623,0.436992913,0.279554933,0.162141457,0.748546541,0.272262841,-1.030355096,0.803901374,2.561187267,0.482757211,0.45975852,0.055951871,0.446513087,0.573215663,0.070555009,0.425034702,0.43352434,0.51449883,0.687347531,0.07404349,0.814987421,0.719779253,0.463290691,0.292151451,0.164827392,0.742236018,0.25712201,-0.949236453,1.425148487,2.774453163,0.474469304,0.488751769,0.06095282,0.472021222,0.591728687,0.080418237,0.452590704,0.464067012,0.528394401,0.711781502,0.079990119,0.811763406,0.713556528,0.446710169,0.299362749,0.169339299,0.735865653,0.254046202,-0.995084763,1.397078991,2.751080275,0.490131915,0.475019991,0.05161782,0.460767716,0.570345581,0.078496225,0.439104021,0.444333196,0.508767664,0.691399515,0.078760862,53.01855716
"POLYGON ((430387.067581047 5502039.25364231,430392.067581047 5502039.25364231,430392.067581047 5502034.25364231,430387.067581047 5502034.25364231,430387.067581047 5502039.25364231))",9289.446337,0.567752331,0.706902385,0.442511499,0.28149806,0.163469784,0.748439193,0.274952263,-0.904440552,0.818072468,2.51368022,0.48238185,0.465713397,0.063083855,0.447703168,0.577813298,0.072498143,0.433030695,0.442201689,0.518334001,0.692564398,0.076095682,0.868411243,0.719605744,0.466616184,0.291751251,0.164027862,0.744689345,0.254287183,-1.012440085,1.494565129,2.868023992,0.472869158,0.49330017,0.057229878,0.4777527,0.594975293,0.08001804,0.45593068,0.467016712,0.531838,0.714005053,0.079145066,0.793879509,0.712958574,0.451075628,0.299167499,0.169700079,0.740049005,0.255936787,-0.934978485,1.372521996,2.754033566,0.490688935,0.481025904,0.054154404,0.463546246,0.575012594,0.078300972,0.446316034,0.450905681,0.513756037,0.694253564,0.078929815,52.94957647
"POLYGON ((430392.067581047 5502039.25364231,430397.067581047 5502039.25364231,430397.067581047 5502034.25364231,430392.067581047 5502034.25364231,430392.067581047 5502039.25364231))",8303.940845,0.548495412,0.712080598,0.449457884,0.278438658,0.162058368,0.753697157,0.271528751,-0.946946383,0.698726654,2.527510881,0.491115212,0.472919703,0.06403736,0.452692837,0.58670789,0.072188757,0.440655023,0.451075345,0.527285933,0.699496388,0.076003417,0.821412981,0.724557281,0.47135216,0.284082502,0.160785735,0.753969193,0.251222044,-1.044874907,1.313842535,2.884209871,0.485546887,0.498023003,0.057925027,0.481454372,0.604300201,0.077132627,0.460686028,0.473018408,0.542333663,0.719024062,0.077185377,0.761441886,0.717647433,0.457514793,0.293981582,0.16759792,0.748143137,0.25326845,-0.962533474,1.226002455,2.771116257,0.502432168,0.488173783,0.055164326,0.46824044,0.584571302,0.07663171,0.454071015,0.459404618,0.524001539,0.700302184,0.077922367,53.56205252
